id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
28679682,Executive 1BD flat / city center (Hösch 2),23561865,Dimi,Kreis 8,Seefeld,47.35733,8.55358,Entire home/apt,133,2,34,2024-11-25,0.43,122,22,8,
28681766,Very spacious studio / city center (Parkview 4),23561865,Dimi,Kreis 7,Hottingen,47.36728,8.55366,Entire home/apt,112,2,67,2025-02-27,0.85,122,26,15,
28701312,Suite at the best area (2.2),13570663,Christian Robert,Kreis 8,Seefeld,47.35932,8.55257,Entire home/apt,81,3,138,2025-03-21,1.76,40,321,27,
28727397,Loft with view over Zurich,101573780,Michael,Kreis 9,Altstetten,47.38873,8.49345,Entire home/apt,,8,45,2024-08-12,0.57,1,0,4,
28766337,Boutique suite at the best area of Zürich (3.2),13570663,Christian Robert,Kreis 8,Mühlebach,47.35885,8.5535,Entire home/apt,92,3,144,2025-03-22,1.83,40,302,28,
28792518,Junior Suite in a prime location (3.1.),13570663,Christian Robert,Kreis 8,Mühlebach,47.35796,8.55425,Entire home/apt,79,3,122,2025-02-07,1.57,40,337,15,
28848808,kleine Auszeit nahe am ETH Hönggerberg/Kieferberg,216926855,Osaro,Kreis 11,Affoltern,47.41191,8.51615,Private room,53,5,77,2025-02-26,1.99,1,156,14,
28884429,Apartment with balcony (4.2),13570663,Christian Robert,Kreis 8,Seefeld,47.35732,8.55337,Entire home/apt,119,3,139,2025-01-15,1.81,40,266,16,
28909599,Junior Suite at the trend area of Zürich (5.2),13570663,Christian Robert,Kreis 8,Seefeld,47.35899,8.55263,Entire home/apt,78,3,104,2025-02-18,1.35,40,323,16,
28944839,Suite Zurichberg,94601949,Judy,Kreis 7,Fluntern,47.37666,8.56607,Private room,191,1,31,2024-11-21,0.39,5,81,3,
29009793,Comfortable apartment with view on Lake Zurich,1159284,Sven,Kreis 8,Weinegg,47.35425,8.56222,Entire home/apt,131,5,25,2024-10-12,0.32,1,26,2,
29050050,Family Royal Suite with balcony with balcony 4.3,13570663,Christian Robert,Kreis 8,Seefeld,47.35785,8.55283,Entire home/apt,119,3,163,2025-03-14,2.07,40,275,34,
29142984,"Central Loft w. sauna, garden and private parking",19785049,Harm,Kreis 3,Sihlfeld,47.37967,8.50604,Entire home/apt,119,2,270,2025-02-27,4.59,2,267,45,
29150595,Optimum Old Rose Studio,22513551,Optimum,Kreis 3,Friesenberg,47.35968,8.49732,Entire home/apt,124,7,30,2023-07-03,0.39,28,357,0,
29182814,moderne Unterkunft im lebhaften Stadtzentrum,12341186,Maria,Kreis 4,Werd,47.37051,8.52837,Private room,81,2,266,2025-03-21,3.40,1,67,90,
29212259,Alhambra - close to the city and nature,119109136,Claudio,Kreis 9,Albisrieden,47.36698,8.49411,Entire home/apt,59,2,164,2025-01-30,2.10,1,11,29,
29232857,Free Parking Optimum Petrol Studio,22513551,Optimum,Kreis 3,Friesenberg,47.358791,8.49792,Entire home/apt,163,5,33,2025-02-28,0.42,28,357,1,
29247978,Optimum Silver Studio,22513551,Optimum,Kreis 3,Friesenberg,47.35969,8.49837,Entire home/apt,184,1,17,2020-04-30,0.23,28,82,0,
29293306,Lovely room in the most charming flat in Zürich :),12943781,Katrin,Kreis 5,Escher Wyss,47.39032,8.52249,Private room,,2,19,2024-04-18,0.24,2,0,1,
29362212,"Zürich Kreis 5, Prime Tower Umgebung",202944853,Eluard,Kreis 5,Escher Wyss,47.38743,8.51414,Entire home/apt,236,7,42,2024-12-31,0.54,1,365,9,
29404842,Loftstudio,13570663,Christian Robert,Kreis 8,Seefeld,47.35748,8.55412,Entire home/apt,103,3,93,2025-01-01,1.19,40,344,13,
29583087,TOP-Lage - Wohnung am See mit Balkon+Arbeitsplatz,146785283,Martin,Kreis 8,Seefeld,47.35677,8.55506,Entire home/apt,73,21,6,2024-12-19,0.16,1,157,3,
29655342,Cozy studio with great city and lake connections,100886524,David,Kreis 3,Sihlfeld,47.38015,8.50234,Entire home/apt,96,3,233,2025-03-14,3.01,1,77,48,
29692684,Nice 2.5 Maisonette in Zürich in a quit area,20462872,Irina,Kreis 11,Affoltern,47.42027,8.50573,Entire home/apt,,2,10,2021-04-28,0.13,1,0,0,
29769890,Cosy room in Zurich,19395155,Laurence,Kreis 2,Enge,47.36172,8.52793,Private room,9840,1,4,2018-12-22,0.05,1,364,0,
29770166,Private Room + Bath  - 10min to Zurich Mainstation,18455156,Chiphong,Kreis 2,Wollishofen,47.338333,8.520233,Private room,,7,71,2021-11-04,0.92,1,0,0,
29795096,Sunny apartment with  balcony in central Zurich,7629640,David,Kreis 5,Gewerbeschule,47.3856,8.52936,Entire home/apt,141,2,0,,,1,90,0,
29895316,"Fantastic 1 BR flat, city center, near lake (SF15)",23561865,Dimi,Kreis 8,Mühlebach,47.35686,8.55561,Entire home/apt,166,2,104,2025-02-14,1.36,122,60,23,
29926557,Binz 111-B128,101179485,Vinh,Kreis 3,Alt-Wiedikon,47.3609,8.51769,Entire home/apt,100,1,61,2025-01-02,0.80,2,149,22,
29989383,Two Room Comfort Apartment sleeps 4,96791954,Arno,Kreis 4,Werd,47.36995,8.52568,Entire home/apt,154,2,78,2025-03-16,1.04,5,178,12,
29990461,Three Room Comfort Apartment sleeps 5,96791954,Arno,Kreis 3,Sihlfeld,47.36969,8.52535,Entire home/apt,288,2,163,2024-10-20,2.14,5,176,5,
29990566,Two Room Deluxe Apartment sleeps 2 ( max 4),96791954,Arno,Kreis 3,Sihlfeld,47.36924,8.52537,Entire home/apt,159,2,16,2024-07-11,0.21,5,165,1,
29990656,One Room Junior Apartment sleeps 2,96791954,Arno,Kreis 4,Werd,47.37072,8.52686,Entire home/apt,137,2,14,2024-12-07,0.21,5,130,4,
29990728,Two Room Superior Apartment sleeps 2 (max 4),96791954,Arno,Kreis 4,Werd,47.37106,8.52595,Entire home/apt,168,2,79,2025-03-02,1.06,5,170,11,
30171704,Lovely brandnew penthouse studio with dream views,13570663,Christian Robert,Kreis 8,Seefeld,47.35889,8.55289,Entire home/apt,76,3,95,2025-03-21,1.23,40,271,18,
30239388,Executive 1BR Centrally Located + Balcony,3528377,Marc,Kreis 4,Hard,47.3829,8.50767,Entire home/apt,114,1,138,2025-01-13,1.79,8,0,32,
30395916,"Zürich 3, gemütliches Zimmer 2",188291999,Bruno,Kreis 3,Alt-Wiedikon,47.37023,8.51696,Private room,36,1,550,2025-03-09,7.16,2,0,130,
30396907,Binz111-B130,101179485,Vinh,Kreis 3,Alt-Wiedikon,47.36095,8.51767,Entire home/apt,100,1,220,2024-05-20,2.87,2,164,1,
30415457,"Parterrezimmer II in EFH Zürich-Hottingen, Kreis 7",10487269,Christine,Kreis 7,Hottingen,47.36642,8.56304,Private room,48,14,48,2024-09-03,0.63,4,81,1,
30686329,Private double-room in Zurich city centre,19367610,Charlene,Kreis 4,Langstrasse,47.37411,8.5296,Private room,,14,0,,,3,0,0,
30710753,Beautiful flat in the heart of Zürich,18470654,Mathieu,Kreis 4,Hard,47.37933,8.51021,Entire home/apt,,3,5,2022-08-28,0.07,1,0,0,
30901675,Enjoy the  city lights but relax in peace & quiet,8061776,Salvia,Kreis 2,Wollishofen,47.33307,8.53474,Private room,,3,2,2023-11-27,0.03,3,0,0,
31327304,Artist Apartment Downtown,234509985,Matthias,Kreis 6,Oberstrass,47.38156,8.54923,Private room,,1,36,2025-02-09,3.67,1,0,36,
31445961,Private room next to the lake,50589115,Yuan,Kreis 2,Enge,47.35289,8.53337,Private room,,1,17,2023-12-01,0.78,4,0,0,
31606785,"Cosy, centrally located Room",10790544,Nadine,Kreis 10,Wipkingen,47.39531,8.52095,Private room,47,4,81,2025-03-09,1.14,2,45,16,
31658829,"Cozy apartment in Zurich, Binz",227286241,Lydia,Kreis 3,Alt-Wiedikon,47.36161,8.51423,Entire home/apt,120,30,0,,,2,362,0,
31773907,Flat in Wiedikon - Goldbrunnenplatz,43100236,Pierre,Kreis 3,Alt-Wiedikon,47.36964,8.5153,Entire home/apt,,5,8,2023-12-29,0.11,1,0,0,
31917101,New Zürich,12888535,A,Kreis 5,Gewerbeschule,47.38309,8.52927,Entire home/apt,137,5,10,2024-12-31,0.31,2,141,3,
32053770,Nice and big 1 BR flat city center/near lake (D8),23561865,Dimi,Kreis 8,Mühlebach,47.35796,8.55521,Entire home/apt,167,2,219,2025-01-22,2.96,122,61,14,
32087275,"Apto. Seefeld Zurich, near Lake, with canopy bed",144152326,Ione,Kreis 8,Mühlebach,47.35694,8.5561,Entire home/apt,97,13,14,2024-06-30,0.25,1,200,1,
32295519,Spacious Maisonette with garden in the city,5148068,Daniel,Kreis 7,Hirslanden,47.35487,8.58062,Entire home/apt,,3,2,2019-08-11,0.03,1,0,0,
32309176,"Homestay room, quiet and central",16677503,Lilian,Kreis 10,Wipkingen,47.3874,8.53458,Private room,83,1,21,2025-03-16,0.90,1,4,13,
32379048,Zimmer in Idyll. altem Haus 9. Min. vom Zentrum,122070790,Sandra,Kreis 9,Albisrieden,47.36484,8.49215,Private room,,4,1,2019-07-28,0.01,2,0,0,
32441488,Spacious apartment in Zurich's District 5,72547427,Kristina Jana,Kreis 4,Langstrasse,47.38039,8.53385,Entire home/apt,,2,22,2023-01-21,0.30,1,0,0,
32523536,Manesse Room 4,174690521,Michael,Kreis 3,Alt-Wiedikon,47.3669,8.5214,Private room,50,1,361,2025-03-23,5.20,3,271,95,
32585235,schönes ruhiges sonniges Zimmer mit Gartensicht,244894367,Lena,Kreis 7,Witikon,47.35655,8.60086,Private room,82,1,7,2023-05-31,0.10,3,365,0,
32626611,Amazing studio (37 sqm) city center/Enge (Wille 4),23561865,Dimi,Kreis 2,Enge,47.36376,8.53257,Entire home/apt,112,2,41,2025-02-22,0.56,122,64,17,
32649111,Privatspa Savon Noir,33086768,Selami,Kreis 9,Altstetten,47.38631,8.48693,Entire home/apt,543,1,63,2025-01-01,0.89,1,46,5,
32765207,"Schöne Ferienwohnung im Grünen, unweit vom Zentrum",246423582,Thao,Kreis 12,Schwamendingen-Mitte,47.40223,8.56614,Entire home/apt,,1,10,2020-09-17,0.15,1,0,0,
32825753,A 2 paradas del centro+Wifi+cerca Aeropuerto,4104800,Cristina,Kreis 11,Oerlikon,47.41226,8.55615,Private room,,1,111,2023-12-03,1.51,2,0,0,
32826455,"Large,quiet,with PARKING,2 Bathrooms,WIFI &central",4104800,Cristina,Kreis 11,Seebach,47.41452,8.55649,Entire home/apt,,4,8,2020-02-14,0.11,2,0,0,
32857404,Cozy Studio Apartment in Zurich,247189134,Willow Rose,Kreis 10,Höngg,47.40468,8.49465,Entire home/apt,,30,1,2024-07-24,0.12,1,90,1,
32880154,"Rooftop, bright & central  room with own balcony",13365928,Maher,Kreis 2,Enge,47.36146,8.52671,Private room,,1,60,2024-12-19,0.82,3,0,7,
32957012,Urban Jungle Loft,16196501,Cynthia & Mathieu,Kreis 9,Altstetten,47.38531,8.50402,Entire home/apt,,21,0,,,1,0,0,
33059980,Longsheng Mingjing Apartment,3282878,Stefanie,Kreis 6,Oberstrass,47.38372,8.54568,Entire home/apt,,1,0,,,1,0,0,
33067330,Studio in Wollishofen for Male Professional,248840632,Alexander,Kreis 2,Wollishofen,47.34845,8.53307,Entire home/apt,,25,7,2022-06-30,0.10,1,0,0,
33085569,Hippes 4* Hotel im Trendquartier - Doppelzimmer,249003124,Züri,Kreis 5,Escher Wyss,47.38848,8.52261,Hotel room,177,1,412,2025-03-08,5.71,2,353,143,
33148119,Fantastic 2BD flat/ near lake/ 110sqm (Mainau 10),23561865,Dimi,Kreis 8,Mühlebach,47.36124,8.55203,Entire home/apt,193,2,49,2025-02-06,0.87,122,1,14,
33150798,Geniales 3 Sterne Boutique Hotel zentral gelegen,97919881,Zurich Swiss Chocolate,Kreis 1,Hochschulen,47.37742,8.54365,Hotel room,313,1,623,2025-03-21,8.90,1,347,89,
33152255,Einzigartiges Swissstyle Hotel an ruhiger Citylage,249607672,Swiss Night,Kreis 7,Hottingen,47.37027,8.55104,Hotel room,204,1,257,2025-03-01,3.57,2,346,41,
33182216,Modern Cozy Studio in the City (SH-0.4L),25291258,Delta,Kreis 11,Oerlikon,47.40118408203125,8.545225143432617,Entire home/apt,76,1,24,2025-03-03,0.41,38,233,14,
33207907,Zurlinden Apt2 with 2 balconies,40667302,Peter/Engin,Kreis 3,Sihlfeld,47.37559,8.51154,Entire home/apt,130,7,0,,,14,364,0,
33314423,Family-friendly 3room apartment in Zurich’s center,12629216,Ivo & Anja,Kreis 6,Unterstrass,47.38726,8.54083,Entire home/apt,,12,40,2022-06-17,0.57,1,0,0,
33326644,Hübsche Unterkunft im City Center,102198179,Jackie,Kreis 3,Sihlfeld,47.36913,8.5257,Entire home/apt,,1,4,2021-07-24,0.07,1,0,0,
33360498,Attic Singleroom for rent@the Villa,94601949,Judy,Kreis 7,Fluntern,47.37609,8.56596,Private room,83,1,45,2025-02-12,0.67,5,73,11,
33465322,"Sunny, direct Airport &City &free carpark& bus sta",33100002,Monika,Kreis 11,Seebach,47.41788,8.53071,Private room,,1,13,2021-01-12,0.18,2,0,0,
33572316,Peaceful mid size room in green area of the city,142652075,Lazhar,Kreis 11,Seebach,47.41867,8.5435,Private room,65,3,23,2024-10-03,0.33,10,364,5,
33740170,Peaceful room with own kitchen,142652075,Lazhar,Kreis 11,Seebach,47.41862,8.54482,Private room,58,4,29,2024-10-15,0.41,10,365,11,
33800187,Bright room with new furniture in best location,101114274,Andreas,Kreis 5,Gewerbeschule,47.38214,8.52955,Private room,,1,245,2024-02-05,3.39,2,0,0,
33820792,Cozy room in the heart of Zürich,14668334,Lea,Kreis 4,Langstrasse,47.37627,8.52315,Private room,64,1,93,2025-02-09,1.79,3,36,40,
33854276,"Helle, ruhige 4-Zimmer-Wohnung nahe beim Zentrum",16289563,Sybille,Kreis 6,Oberstrass,47.3831,8.54497,Entire home/apt,,4,6,2024-06-27,0.09,1,0,1,
33993690,4 bedroom Zurich flat with lovely city view,62954320,Rakhal,Kreis 10,Höngg,47.40018,8.50439,Entire home/apt,,3,66,2025-01-02,0.93,7,0,3,
34105681,"Am Puls von Zürich, Apart. 06",84830246,Bandula,Kreis 5,Gewerbeschule,47.38221,8.53019,Entire home/apt,,1,41,2020-03-14,0.57,6,0,0,
34267832,Modern flat in Altstetten,50472649,Alex,Kreis 9,Altstetten,47.39234,8.48333,Entire home/apt,104,3,0,,,1,82,0,
34300920,Zürich: Zimmer in Atelierwohnung im Grünen,247949502,Josefine,Kreis 11,Affoltern,47.4251,8.50299,Private room,51,5,81,2025-02-08,1.15,1,32,17,
34411854,Central Room only to sleep!!! Zurich main Station,1766335,Manuel,Kreis 5,Gewerbeschule,47.38347,8.53357,Private room,,1,109,2023-06-14,1.52,1,0,0,
34472705,Close to city center and the forest,144538506,Barbara,Kreis 6,Unterstrass,47.40005,8.53438,Private room,50,2,115,2024-11-28,1.62,1,17,12,
34571687,Comfortable stay in the center of Zurich,19898314,Katarína,Kreis 3,Alt-Wiedikon,47.3676,8.52111,Private room,,1,8,2019-10-05,0.11,3,364,0,
34639342,"A generous and stylish room, in top location",212245115,Lisa,Kreis 7,Hirslanden,47.36402,8.55799,Private room,99,2,136,2024-10-27,1.91,1,86,17,
34674097,Lovely studio at the city with balcony and views,13570663,Christian Robert,Kreis 8,Mühlebach,47.35055,8.56207,Entire home/apt,79,4,83,2025-01-18,1.17,40,253,10,
34678447,Modern apt in the heart of Zürich,69230957,Nathalie,Kreis 7,Hottingen,47.3663,8.54986,Entire home/apt,,14,14,2020-10-11,0.20,1,0,0,
34743620,Super cool & modern apartment in central location!,198265997,Alissa,Kreis 5,Gewerbeschule,47.38186,8.53034,Entire home/apt,157,6,22,2025-01-09,0.31,9,180,5,
34811356,Vegan friendly PR close lake and 10min mainstation,229666454,Martina,Kreis 8,Seefeld,47.35449,8.55615,Private room,,7,46,2022-06-18,0.65,1,0,0,
34861647,Room in trendy neighborhoods of Zürich-female only,5831221,Sadina,Kreis 8,Seefeld,47.3582,8.55263,Private room,75,3,19,2024-12-20,0.54,1,44,1,
34941952,"City center flat near Art Museum, Lake & Old City",220605955,Cristian,Kreis 7,Hottingen,47.3689,8.5545,Entire home/apt,116,5,87,2025-03-15,1.28,1,5,20,
34995176,Design Junior One Bedroom Apartment,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,,7,7,2019-11-10,0.10,47,0,0,
35025688,"20 min from centre, beautiful and bright apartment",263856201,Juerg & Valeria,Kreis 7,Witikon,47.36074,8.58245,Entire home/apt,223,4,65,2024-10-23,0.94,3,81,17,
35090572,Green Sunny House in Zürich Center (kreis 4),264246906,Cristina,Kreis 4,Hard,47.38371,8.50795,Entire home/apt,,5,4,2019-08-18,0.06,1,0,0,
35123328,Studio fully equipped: Zürich Old Town,58057483,Karina,Kreis 1,Rathaus,47.37117,8.54558,Entire home/apt,,3,54,2022-08-25,0.77,1,0,0,
35142524,1 niedliches WG Stadtzimmer,163025967,Christa,Kreis 11,Oerlikon,47.40615,8.55209,Private room,58,5,23,2024-11-24,0.33,3,231,9,
35174440,Design Studio with balcony,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,107,7,0,,,47,56,0,
35178707,Design Studio with balcony,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,107,7,0,,,47,52,0,
35179129,Design Studio with balcony,58818657,Book A Home AG,Kreis 6,Unterstrass,47.38244,8.54064,Entire home/apt,,7,26,2025-01-02,0.37,47,37,10,
35179702,Design Studio with balcony,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,107,7,0,,,47,56,0,
35180162,Design Studio with balcony,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,150,7,1,2019-10-30,0.02,47,56,0,
35180437,Design Studio with balcony,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,107,7,0,,,47,56,0,
35180837,Design Studio with balcony,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,150,7,0,,,47,56,0,
35181180,Design Studio with Balcony,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,107,7,6,2024-07-20,0.09,47,27,2,
35181676,Design Studio with balcony,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,107,7,0,,,47,56,0,
35182110,Design Studio,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,107,7,16,2024-10-20,0.25,47,62,7,
35182675,Design Studio in Zurich City,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,107,7,2,2024-10-01,0.12,47,77,1,
35183779,Design Studio in Zurich City,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,150,7,2,2024-09-18,0.24,47,27,2,
35184191,Design Studio in Zurich City,58818657,Book A Home AG,Kreis 6,Oberstrass,47.38168,8.54732,Entire home/apt,107,7,13,2024-11-23,0.19,47,27,6,
35188032,Chic & Cosy Boutique Studio in Zurich-City / Opera,198265997,Alissa,Kreis 7,Hottingen,47.36615,8.55474,Entire home/apt,119,2,5,2021-05-25,0.08,9,365,0,
35323413,Zurich city apt (2 bd + 1 living room),34541936,Strahinja,Kreis 4,Hard,47.37879,8.51303,Entire home/apt,212,1,204,2025-03-16,2.95,11,25,97,
35450377,Bijou am Lochergut,7009052,Markus,Kreis 4,Hard,47.37744,8.51623,Entire home/apt,,3,3,2024-08-16,0.20,2,0,2,
35492554,Villa Allegra Studio - Bohemian chic in Zurich,25608057,Dayana,Kreis 7,Hottingen,47.37142,8.56339,Entire home/apt,105,3,204,2025-03-23,3.02,2,71,44,
35494092,Villa Allegra 2BR - Bohemian chic in Zurich,25608057,Dayana,Kreis 7,Hottingen,47.37197,8.56256,Entire home/apt,177,3,238,2025-02-19,3.52,2,81,47,
35512110,RARE GEM - Downtown 2-BR Apt with Big Terrace Diam,15038541,Cher.,Kreis 4,Langstrasse,47.3736225,8.5273522,Entire home/apt,320,1,463,2025-03-09,6.64,17,196,105,
35527567,Familienwohnung/ WG,267272723,Clara,Kreis 9,Albisrieden,47.37232,8.493,Entire home/apt,,60,2,2022-07-27,0.03,1,0,0,
35671028,Nicely furnished Appartment in the Heart of Zurich,70473116,Luisa,Kreis 4,Langstrasse,47.37883,8.52039,Entire home/apt,,3,1,2019-06-24,0.01,1,0,0,
35831060,Le Bijou Bahnhofstrasse / Paradeplatz LB18A,475053,James,Kreis 1,Lindenhof,47.36874,8.53988,Entire home/apt,464,1,45,2025-02-28,0.65,14,331,15,
35834410,Le Bijou Bahnhofstrasse / Paradeplatz LB18B,475053,James,Kreis 1,Lindenhof,47.36874,8.53988,Entire home/apt,372,1,29,2025-01-19,0.42,14,353,10,
35835296,Le Bijou Bahnhofstrasse / Paradeplatz LB18C,475053,James,Kreis 1,Lindenhof,47.36874,8.53988,Entire home/apt,269,1,72,2025-03-09,1.04,14,311,21,
35898365,Privatzimmer am Zürichberg mit eigener Dusche/WC,138754433,Jeroen,Kreis 7,Fluntern,47.37761,8.56734,Private room,115,2,28,2024-12-25,0.89,2,356,11,
36027682,Entire Apartment 180m2 Duplex,7698073,Christos,Kreis 2,Enge,47.35971,8.53503,Entire home/apt,,1,3,2020-01-02,0.05,3,0,0,
36033611,"central, bright room 600m from Zürich main station",271079436,Thor,Kreis 4,Langstrasse,47.3767,8.52891,Private room,66,10,42,2024-12-23,0.60,2,111,2,
36088497,Luxurious 2 rooms apartment in district 4,271466792,Artel,Kreis 4,Langstrasse,47.37645,8.52908,Entire home/apt,145,14,21,2024-06-30,0.30,8,81,1,
36107157,Jugendstil apartment near lake (Seefeld),7285161,Alina,Kreis 8,Seefeld,47.35815,8.55211,Entire home/apt,298,5,0,,,1,164,0,
36123934,Terrific 2BD flat city center/Enge (Wille 5),23561865,Dimi,Kreis 2,Enge,47.36376,8.53257,Entire home/apt,184,2,160,2025-02-28,2.32,122,9,36,
36346490,25m2 quiet Studio with Kitchen in Zürich (K11),273328456,Grazyna,Kreis 10,Höngg,47.40755,8.52434,Entire home/apt,85,1,244,2025-03-15,3.54,2,183,44,
36404528,"Gemütliches Zimmer in 2-ZW, zw. HB- & Flughafen",112200837,Carmen,Kreis 12,Hirzenbach,47.40511,8.58574,Private room,,2,0,,,1,0,0,
36415851,a private room for you in a Zurich apartment,3284059,Ilja,Kreis 4,Hard,47.37686,8.51497,Private room,,2,26,2024-08-31,0.38,1,0,4,
36477818,Designerwohnung mit Klimaanlage & grosser Terrasse,13374245,Erich,Kreis 3,Alt-Wiedikon,47.36604,8.51111,Entire home/apt,149,2,88,2025-01-26,1.27,1,265,22,
36499071,Reiheneinfamilienhaus,124867788,Sarah,Kreis 9,Altstetten,47.38518,8.49733,Entire home/apt,135,14,5,2024-07-27,0.07,1,52,1,
36511553,Flat in center of Zürich,274501473,Bernhard,Kreis 4,Langstrasse,47.37924,8.52784,Entire home/apt,250,1,3,2024-08-15,0.34,1,268,3,
36578686,Big terrasse apartment close to Tiefenbrunen,4111919,David,Kreis 4,Langstrasse,47.37674,8.52996,Entire home/apt,232,7,3,2019-08-26,0.04,1,177,0,
36583116,Günstiges Zimmer sehr Zentral WLAN & Schreibtisch,188291999,Bruno,Kreis 3,Sihlfeld,47.37076,8.51894,Private room,29,1,509,2025-03-05,7.34,2,0,99,
36591868,3 Room Apartment in the City of Zurich,17439053,Raphael,Kreis 6,Oberstrass,47.38629,8.54705,Entire home/apt,,5,1,2021-01-15,0.02,1,0,0,
36596015,Kreis 7 - Quiet Room in Penthouse,43111694,Susanna,Kreis 7,Witikon,47.357891,8.598951,Private room,42,20,4,2024-07-27,0.09,16,155,1,
36624110,Central room 600m from Zürich main station,271079436,Thor,Kreis 4,Langstrasse,47.37677,8.52881,Private room,76,10,56,2024-12-21,0.81,2,110,3,
36716285,The rainbow of Zurich,1307688,Marko,Kreis 4,Langstrasse,47.37714,8.52367,Entire home/apt,450,2,1,2019-08-29,0.01,1,364,0,
36749316,Beautiful room near Airport and Zürich Downtown,47204640,Vilma,Kreis 6,Unterstrass,47.4032,8.5356,Private room,,15,9,2024-06-20,0.13,4,0,1,
